event_id,sm,warp,regext_time_ns,regext_pc,regext_op,regext_line,prev_time_ns,prev_pc,prev_op,prev_line,next_time_ns,next_pc,next_op,next_line,next_has_is_used
188,1,5,271862355,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @271862355ns,1 [trace decode.cpp:72]",271862345,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9}; s1=0 s2=5 s3=6 @271862345ns,1 [trace regfile.cpp:109]",271862365,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @271862365ns,1 [trace decode.cpp:157]",1
189,1,6,271862365,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @271862365ns,1 [trace decode.cpp:72]",271862355,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000aa 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab}; s1=0 s2=5 s3=6 @271862355ns,1 [trace regfile.cpp:109]",271862375,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @271862375ns,1 [trace decode.cpp:157]",1
190,1,1,271862375,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @271862375ns,1 [trace decode.cpp:72]",271862365,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1}; s1=0 s2=5 s3=6 @271862365ns,1 [trace regfile.cpp:109]",271862385,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @271862385ns,1 [trace decode.cpp:157]",1
191,1,4,271862385,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @271862385ns,1 [trace decode.cpp:72]",271862375,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a6 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7}; s1=0 s2=5 s3=6 @271862375ns,1 [trace regfile.cpp:109]",271862395,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @271862395ns,1 [trace decode.cpp:157]",1
192,1,0,271862405,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @271862405ns,1 [trace decode.cpp:72]",271862395,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000ae 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af 000000af}; s1=0 s2=5 s3=6 @271862395ns,1 [trace regfile.cpp:109]",271862415,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @271862415ns,1 [trace decode.cpp:157]",1
195,1,6,298831225,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @298831225ns,1 [trace decode.cpp:72]",298831215,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000ba 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb 000000bb}; s1=0 s2=5 s3=6 @298831215ns,1 [trace regfile.cpp:109]",298831235,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @298831235ns,1 [trace decode.cpp:157]",1
197,1,2,298831245,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @298831245ns,1 [trace decode.cpp:72]",298831235,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b2 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3 000000b3}; s1=0 s2=5 s3=6 @298831235ns,1 [trace regfile.cpp:109]",298831255,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @298831255ns,1 [trace decode.cpp:157]",1
199,1,3,298831255,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @298831255ns,1 [trace decode.cpp:72]",298831245,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b4 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5 000000b5}; s1=0 s2=5 s3=6 @298831245ns,1 [trace regfile.cpp:109]",298831265,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @298831265ns,1 [trace decode.cpp:157]",1
200,1,4,298831335,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @298831335ns,1 [trace decode.cpp:72]",298831325,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b6 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7 000000b7}; s1=0 s2=5 s3=6 @298831325ns,1 [trace regfile.cpp:109]",298831345,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @298831345ns,1 [trace decode.cpp:157]",1
201,1,7,298831345,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @298831345ns,1 [trace decode.cpp:72]",298831335,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bc 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd 000000bd}; s1=0 s2=5 s3=6 @298831335ns,1 [trace regfile.cpp:109]",298831355,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @298831355ns,1 [trace decode.cpp:157]",1
202,1,0,298831355,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @298831355ns,1 [trace decode.cpp:72]",298831345,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000be 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf 000000bf}; s1=0 s2=5 s3=6 @298831345ns,1 [trace regfile.cpp:109]",298831365,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @298831365ns,1 [trace decode.cpp:157]",1
203,1,5,298831365,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @298831365ns,1 [trace decode.cpp:72]",298831355,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b8 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9 000000b9}; s1=0 s2=5 s3=6 @298831355ns,1 [trace regfile.cpp:109]",298831375,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @298831375ns,1 [trace decode.cpp:157]",1
204,1,1,298831385,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @298831385ns,1 [trace decode.cpp:72]",298831375,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b0 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1}; s1=0 s2=5 s3=6 @298831375ns,1 [trace regfile.cpp:109]",298831395,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @298831395ns,1 [trace decode.cpp:157]",1
207,1,7,325518055,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @325518055ns,1 [trace decode.cpp:72]",325518045,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cc 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd 000000cd}; s1=0 s2=5 s3=6 @325518045ns,1 [trace regfile.cpp:109]",325518065,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @325518065ns,1 [trace decode.cpp:157]",1
209,1,3,325518075,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @325518075ns,1 [trace decode.cpp:72]",325518065,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c4 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5 000000c5}; s1=0 s2=5 s3=6 @325518065ns,1 [trace regfile.cpp:109]",325518085,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @325518085ns,1 [trace decode.cpp:157]",1
211,1,4,325518085,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @325518085ns,1 [trace decode.cpp:72]",325518075,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7}; s1=0 s2=5 s3=6 @325518075ns,1 [trace regfile.cpp:109]",325518095,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @325518095ns,1 [trace decode.cpp:157]",1
212,1,5,325518165,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @325518165ns,1 [trace decode.cpp:72]",325518155,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9 000000c9}; s1=0 s2=5 s3=6 @325518155ns,1 [trace regfile.cpp:109]",325518175,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @325518175ns,1 [trace decode.cpp:157]",1
213,1,0,325518175,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @325518175ns,1 [trace decode.cpp:72]",325518165,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000ce 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf 000000cf}; s1=0 s2=5 s3=6 @325518165ns,1 [trace regfile.cpp:109]",325518185,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @325518185ns,1 [trace decode.cpp:157]",1
214,1,1,325518185,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @325518185ns,1 [trace decode.cpp:72]",325518175,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c0 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1 000000c1}; s1=0 s2=5 s3=6 @325518175ns,1 [trace regfile.cpp:109]",325518195,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @325518195ns,1 [trace decode.cpp:157]",1
215,1,6,325518195,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @325518195ns,1 [trace decode.cpp:72]",325518185,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb 000000cb}; s1=0 s2=5 s3=6 @325518185ns,1 [trace regfile.cpp:109]",325518205,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @325518205ns,1 [trace decode.cpp:157]",1
216,1,2,325518215,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @325518215ns,1 [trace decode.cpp:72]",325518205,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c2 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3 000000c3}; s1=0 s2=5 s3=6 @325518205ns,1 [trace regfile.cpp:109]",325518225,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @325518225ns,1 [trace decode.cpp:157]",1
219,1,5,352487065,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @352487065ns,1 [trace decode.cpp:72]",352487055,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d8 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9 000000d9}; s1=0 s2=5 s3=6 @352487055ns,1 [trace regfile.cpp:109]",352487075,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @352487075ns,1 [trace decode.cpp:157]",1
221,1,1,352487085,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @352487085ns,1 [trace decode.cpp:72]",352487075,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d0 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1 000000d1}; s1=0 s2=5 s3=6 @352487075ns,1 [trace regfile.cpp:109]",352487095,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @352487095ns,1 [trace decode.cpp:157]",1
223,1,4,352487095,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @352487095ns,1 [trace decode.cpp:72]",352487085,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d6 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7 000000d7}; s1=0 s2=5 s3=6 @352487085ns,1 [trace regfile.cpp:109]",352487105,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @352487105ns,1 [trace decode.cpp:157]",1
224,1,3,352487175,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @352487175ns,1 [trace decode.cpp:72]",352487165,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d4 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5 000000d5}; s1=0 s2=5 s3=6 @352487165ns,1 [trace regfile.cpp:109]",352487185,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @352487185ns,1 [trace decode.cpp:157]",1
225,1,0,352487185,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @352487185ns,1 [trace decode.cpp:72]",352487175,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000de 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df 000000df}; s1=0 s2=5 s3=6 @352487175ns,1 [trace regfile.cpp:109]",352487195,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @352487195ns,1 [trace decode.cpp:157]",1
226,1,7,352487195,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @352487195ns,1 [trace decode.cpp:72]",352487185,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dc 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd 000000dd}; s1=0 s2=5 s3=6 @352487185ns,1 [trace regfile.cpp:109]",352487205,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @352487205ns,1 [trace decode.cpp:157]",1
227,1,6,352487205,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @352487205ns,1 [trace decode.cpp:72]",352487195,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000da 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db 000000db}; s1=0 s2=5 s3=6 @352487195ns,1 [trace regfile.cpp:109]",352487215,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @352487215ns,1 [trace decode.cpp:157]",1
